City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Honiara,SB,2022-02-03 23:16:52,-9.4333,159.95,79.14,92,100,8.1
294,Tiverton,GB,2022-02-03 23:16:52,50.9,-3.4833,50.4,86,75,7.0
295,Broome,US,2022-02-03 23:16:53,42.2506,-75.833,35.37,85,100,4.0
296,Kitob,UZ,2022-02-03 23:16:53,39.0843,66.8332,34.38,39,0,5.26
297,Huilong,CN,2022-02-03 23:16:54,31.8111,121.655,39.04,69,6,7.05
298,Ibra,OM,2022-02-03 23:16:54,22.6906,58.5334,61.81,56,0,4.34
299,Kaeo,NZ,2022-02-03 23:16:54,-35.1,173.7833,76.32,85,79,11.23
300,Padang,ID,2022-02-03 23:16:55,-0.9492,100.3543,75.25,88,85,4.68
301,Yumen,CN,2022-02-03 23:16:55,40.2833,97.2,13.82,38,35,8.28
302,Nantucket,US,2022-02-03 23:12:49,41.2835,-70.0995,46.51,100,100,8.05
303,Fairbanks,US,2022-02-03 23:15:07,64.8378,-147.7164,-0.02,63,100,8.05
304,Tiksi,RU,2022-02-03 23:16:56,71.6872,128.8694,-10.17,100,100,7.4
305,Vanavara,RU,2022-02-03 23:16:57,60.34,102.2797,11.55,94,100,8.99
306,Port Hardy,CA,2022-02-03 23:16:57,50.6996,-127.4199,44.76,93,100,12.66
307,Prince Rupert,CA,2022-02-03 23:15:12,54.3161,-130.3201,44.69,87,100,17.27
308,Sambava,MG,2022-02-03 23:16:58,-14.2667,50.1667,76.24,89,100,3.69
309,Tomatlan,MX,2022-02-03 23:16:58,19.9333,-105.25,81.75,40,58,9.15
310,Cukai,MY,2022-02-03 23:16:58,4.25,103.4167,78.75,92,87,6.33
311,Aklavik,CA,2022-02-03 23:16:59,68.2191,-135.0107,-22.97,76,20,3.44
312,Pedasi,PA,2022-02-03 23:16:59,7.5333,-80.0333,80.06,74,10,5.53
313,Mersing,MY,2022-02-03 23:17:00,2.4312,103.8405,80.51,83,89,11.5
314,Gold Coast,AU,2022-02-03 23:15:39,-28.0,153.4333,81.19,78,75,13.0
315,Hisar,IN,2022-02-03 23:18:01,29.1667,75.7167,50.25,95,71,4.65
316,Colon,PA,2022-02-03 23:18:02,9.3592,-79.9014,87.03,76,14,9.22
317,Gao,ML,2022-02-03 23:18:02,16.6362,1.637,63.59,15,4,13.96
318,Cangzhou,CN,2022-02-03 23:18:03,38.3167,116.8667,22.77,44,74,8.14
319,Belaya Gora,RU,2022-02-03 23:18:03,68.5333,146.4167,-37.03,100,69,1.07
320,Hadejia,NG,2022-02-03 23:18:04,12.4498,10.0444,63.19,16,0,12.91
321,Chuy,UY,2022-02-03 23:18:04,-33.6971,-53.4616,74.55,91,90,12.03
322,San Miguel,SV,2022-02-03 23:18:05,13.4833,-88.1833,89.2,48,0,8.05
323,Shahr-E Babak,IR,2022-02-03 23:18:06,30.1165,55.1186,43.95,30,0,3.65
324,Henties Bay,NA,2022-02-03 23:18:06,-22.116,14.2845,67.86,86,1,7.63
325,Labuhan,ID,2022-02-03 23:18:06,-6.8844,112.2051,76.14,87,100,8.1
326,Nong Chik,TH,2022-02-03 23:18:07,6.8436,101.178,74.53,90,25,8.63
327,Wanning,CN,2022-02-03 23:15:17,18.8003,110.3967,63.21,89,100,9.06
328,Leningradskiy,RU,2022-02-03 23:18:07,69.3833,178.4167,-10.52,81,2,8.88
329,Nanortalik,GL,2022-02-03 23:18:08,60.1432,-45.2371,28.45,68,100,11.97
330,Priiskovyy,RU,2022-02-03 23:18:08,51.9333,116.6333,-27.99,100,42,1.81
331,Viedma,AR,2022-02-03 23:18:09,-40.8135,-62.9967,77.99,34,2,10.85
332,Contramaestre,CU,2022-02-03 23:18:09,20.2978,-76.2414,78.28,75,57,5.08
333,Burla,IN,2022-02-03 23:18:09,21.5,83.8667,65.5,87,62,0.47
334,Kavieng,PG,2022-02-03 23:16:36,-2.5744,150.7967,81.54,76,96,7.29
335,Borodino,RU,2022-02-03 23:18:10,55.9106,94.8983,-9.36,96,65,4.38
336,Havre-Saint-Pierre,CA,2022-02-03 23:18:11,50.2334,-63.5986,18.19,73,100,19.57
337,Susanville,US,2022-02-03 23:13:25,40.4163,-120.653,49.66,40,0,3.0
338,Bandarbeyla,SO,2022-02-03 23:18:11,9.4942,50.8122,73.42,70,1,13.09
339,Kavaratti,IN,2022-02-03 23:18:12,10.5669,72.642,78.89,67,7,8.1
340,Nata,PA,2022-02-03 23:18:12,8.3333,-80.5167,80.47,56,13,13.91
341,Aitape,PG,2022-02-03 23:18:12,-3.1374,142.3475,80.08,75,77,2.68
342,Dori,BF,2022-02-03 23:18:13,14.0354,-0.0345,70.02,13,9,9.8
343,Mount Pleasant,US,2022-02-03 23:18:13,32.7941,-79.8626,71.74,82,0,1.01
344,Xiaoshi,CN,2022-02-03 23:18:14,41.2971,124.1209,-2.18,89,9,2.75
345,Morondava,MG,2022-02-03 23:18:14,-20.2833,44.2833,80.53,82,7,6.53
346,Takoradi,GH,2022-02-03 23:18:15,4.8845,-1.7554,79.9,83,4,7.83
347,Luderitz,NA,2022-02-03 23:18:15,-26.6481,15.1594,68.54,67,2,14.92
348,Mayor Pablo Lagerenza,PY,2022-02-03 23:18:15,-19.9309,-60.7718,91.67,41,59,11.63
349,Murmashi,RU,2022-02-03 23:18:16,68.8154,32.8115,5.41,84,100,0.0
350,Port Elizabeth,ZA,2022-02-03 23:14:19,-33.918,25.5701,67.1,72,96,13.11
351,Barentu,ER,2022-02-03 23:18:16,15.1139,37.5928,72.88,48,31,4.16
352,Sassandra,CI,2022-02-03 23:18:17,4.95,-6.0833,78.26,86,2,5.55
353,Laguna,US,2022-02-03 23:15:55,38.421,-121.4238,63.64,48,0,1.01
354,Merauke,ID,2022-02-03 23:18:17,-8.4667,140.3333,81.86,78,93,12.06
355,Bonao,DO,2022-02-03 23:15:20,18.9369,-70.4092,75.18,98,76,0.47
356,Sola,VU,2022-02-03 23:18:18,-13.8833,167.55,81.27,89,100,0.0
357,Hobyo,SO,2022-02-03 23:14:41,5.3505,48.5268,75.96,74,37,17.56
358,Tigre,AR,2022-02-03 23:18:18,-34.426,-58.5796,76.05,85,75,10.36
359,Santa Rosa,PH,2022-02-03 23:18:19,14.3122,121.1114,76.86,80,76,6.91
360,Lana,IT,2022-02-03 23:19:19,46.6124,11.1559,47.52,77,89,3.71
361,Mountain Home,US,2022-02-03 23:19:20,43.133,-115.6912,35.8,100,20,9.22
362,Trenggalek,ID,2022-02-03 23:19:20,-8.05,111.7167,75.81,89,100,2.3
363,Bontang,ID,2022-02-03 23:19:21,0.1333,117.5,76.59,85,100,5.14
364,Orodara,BF,2022-02-03 23:19:21,10.9492,-4.9342,70.18,12,17,3.74
365,Pevek,RU,2022-02-03 23:19:21,69.7008,170.3133,-17.63,94,11,2.1
366,Bam,IR,2022-02-03 23:19:22,29.106,58.357,50.16,28,0,1.86
367,Tabou,CI,2022-02-03 23:19:22,4.423,-7.3528,79.66,81,2,6.76
368,Jalu,LY,2022-02-03 23:19:23,29.0331,21.5482,53.6,55,51,15.12
369,Salalah,OM,2022-02-03 23:19:23,17.0151,54.0924,69.89,78,0,2.3
370,Muisne,EC,2022-02-03 23:19:24,0.6,-80.0333,76.44,88,78,9.48
371,Esperance,AU,2022-02-03 23:19:24,-33.8667,121.9,66.04,71,0,17.0
372,Vryburg,ZA,2022-02-03 23:19:24,-26.9566,24.7284,65.26,82,55,5.35
373,Qaqortoq,GL,2022-02-03 23:19:25,60.7167,-46.0333,27.1,92,100,6.91
374,Rio Grande,BR,2022-02-03 23:18:18,-32.035,-52.0986,76.89,86,21,8.3
375,Kysyl-Syr,RU,2022-02-03 23:19:25,63.8986,122.7617,-31.13,100,63,3.76
376,Santa Cruz,BO,2022-02-03 23:17:34,-17.8,-63.1667,84.25,70,40,17.27
377,Chapais,CA,2022-02-03 23:17:48,49.7834,-74.8492,-15.02,96,99,2.55
378,Moussoro,TD,2022-02-03 23:19:26,13.6408,16.4901,63.43,14,5,11.86
379,Bairiki,KI,2022-02-03 23:19:26,1.3292,172.9752,84.2,84,40,5.75
380,Lasa,IT,2022-02-03 23:19:27,46.6166,10.7002,38.66,71,97,3.42
381,Banyumas,ID,2022-02-03 23:19:27,-7.5142,109.2942,76.08,88,98,2.98
382,Ulladulla,AU,2022-02-03 23:19:28,-35.35,150.4667,67.08,79,87,10.56
383,Hun,LY,2022-02-03 23:19:28,29.1268,15.9477,49.93,74,1,6.51
384,Haines Junction,CA,2022-02-03 23:19:28,60.7522,-137.5108,-2.25,65,100,3.44
385,Port Macquarie,AU,2022-02-03 23:16:11,-31.4333,152.9167,68.9,100,75,10.36
386,Aswan,EG,2022-02-03 23:16:05,24.0934,32.907,54.16,31,0,7.31
387,Mahon,ES,2022-02-03 23:19:29,39.8885,4.2658,50.56,93,20,4.61
388,Qianan,CN,2022-02-03 23:15:13,44.9932,124.0581,-7.58,91,86,5.32
389,Ellisras,ZA,2022-02-03 23:19:30,-23.6649,27.7443,76.12,55,42,6.04
390,San Juan,AR,2022-02-03 23:14:40,-31.5375,-68.5364,88.36,26,20,5.14
391,Bayevo,RU,2022-02-03 23:19:30,53.2833,80.7667,-6.75,100,95,3.78
392,Lukovetskiy,RU,2022-02-03 23:19:30,64.2956,41.9211,10.38,100,94,1.07
393,Maarianhamina,AX,2022-02-03 23:19:31,60.0973,19.9348,31.86,74,75,12.66
394,Sao Desiderio,BR,2022-02-03 23:19:31,-12.3633,-44.9733,78.21,69,98,2.71
395,Iskateley,RU,2022-02-03 23:19:32,67.6803,53.1512,-4.63,100,97,4.07
396,Poum,NC,2022-02-03 23:19:32,-20.2333,164.0167,82.26,84,97,15.75
397,Kusu,JP,2022-02-03 23:19:33,33.2831,131.1514,33.58,70,79,2.42
398,Sedalia,US,2022-02-03 23:19:33,38.7045,-93.2283,18.99,74,40,12.66
399,Nokaneng,BW,2022-02-03 23:19:33,-19.6667,22.2667,68.2,90,14,6.06
400,Mzimba,MW,2022-02-03 23:19:34,-11.9,33.6,63.52,94,91,2.68
401,Barcelos,PT,2022-02-03 23:19:34,41.5388,-8.6151,52.29,92,100,1.48
402,Ortona,IT,2022-02-03 23:19:35,42.3496,14.4039,46.18,62,92,3.09
403,Saint-Paul,RE,2022-02-03 23:19:35,-21.0096,55.2707,80.69,90,100,17.85
404,Nioro,GM,2022-02-03 23:18:08,13.35,-15.75,77.5,25,0,4.47
405,Moree,AU,2022-02-03 23:19:36,-29.4667,149.85,75.22,46,0,18.41
406,Kirakira,SB,2022-02-03 23:19:36,-10.4544,161.9205,82.08,81,100,7.7
407,Fort Abbas,PK,2022-02-03 23:19:37,29.1925,72.8536,49.37,87,0,7.78
408,Sherbakul,RU,2022-02-03 23:19:37,54.6316,72.3963,4.68,86,90,9.19
409,Krasnoselkup,RU,2022-02-03 23:20:38,65.7,82.4667,14.02,96,99,8.75
410,Birjand,IR,2022-02-03 23:20:38,32.8663,59.2211,30.67,86,0,6.91
411,Maniitsoq,GL,2022-02-03 23:20:38,65.4167,-52.9,14.25,84,100,25.86
412,Tsaratanana,MG,2022-02-03 23:20:39,-16.7833,47.65,72.1,90,100,2.55
413,Marawi,PH,2022-02-03 23:16:46,7.9986,124.2928,66.65,89,98,1.41
414,Sipote,RO,2022-02-03 23:20:39,47.4667,27.2167,34.3,86,9,3.33
415,Envira,BR,2022-02-03 23:20:40,-7.3,-70.2167,75.06,96,83,3.13
416,Tamiahua,MX,2022-02-03 23:20:40,21.2667,-97.45,64.22,90,100,19.6
417,Bucerias,MX,2022-02-03 23:20:00,20.75,-105.3333,76.98,65,75,10.36
418,Niamey,NE,2022-02-03 23:20:41,13.5137,2.1098,73.69,10,0,9.22
419,Carballo,ES,2022-02-03 23:20:41,43.213,-8.691,53.87,90,99,4.41
420,Acapulco,MX,2022-02-03 23:20:42,16.8634,-99.8901,82.22,65,20,8.05
421,Chirilagua,SV,2022-02-03 23:20:42,13.2203,-88.1386,87.49,54,1,5.93
422,Tuy Hoa,VN,2022-02-03 23:20:43,13.0833,109.3,71.92,90,98,8.43
423,Yatou,CN,2022-02-03 23:20:43,37.15,122.3833,26.98,58,48,8.3
424,Yar-Sale,RU,2022-02-03 23:20:44,66.8333,70.8333,-13.56,100,94,4.81
425,Brae,GB,2022-02-03 23:20:44,60.3964,-1.353,37.31,56,100,27.31
426,Port Washington,US,2022-02-03 23:20:44,40.8257,-73.6982,44.73,93,100,8.05
427,Roma,US,2022-02-03 23:20:45,43.2128,-75.4557,33.51,91,100,9.22
428,Guhagar,IN,2022-02-03 23:20:45,17.4842,73.1929,64.96,88,10,3.6
429,Kichmengskiy Gorodok,RU,2022-02-03 23:20:46,59.9816,45.7854,8.83,98,90,3.36
430,Port-Cartier,CA,2022-02-03 23:16:09,50.0334,-66.8654,8.74,72,100,8.9
431,Rosita,NI,2022-02-03 23:20:46,13.9268,-84.4032,80.1,68,66,1.9
432,Alice Springs,AU,2022-02-03 23:17:53,-23.7,133.8833,67.55,56,78,10.36
433,Kulachi,PK,2022-02-03 23:20:47,31.9286,70.4592,49.77,77,0,4.94
434,Najran,SA,2022-02-03 23:20:47,17.4924,44.1277,56.05,32,12,3.67
435,Gomel,BY,2022-02-03 23:20:47,52.4345,30.9754,22.98,93,100,11.18
436,Rorvik,NO,2022-02-03 23:20:48,64.8621,11.2373,26.47,83,100,41.29
437,Bara,NG,2022-02-03 23:20:48,10.3744,10.7288,68.59,18,1,11.3
438,Sosenskiy,RU,2022-02-03 23:20:49,54.059,35.9623,20.91,97,100,0.94
439,Vestmannaeyjar,IS,2022-02-03 23:20:49,63.4427,-20.2734,25.43,69,8,27.67
440,Zeya,RU,2022-02-03 23:20:50,53.75,127.2667,-11.81,89,49,4.0
441,Barao De Melgaco,BR,2022-02-03 23:20:50,-16.1944,-55.9675,81.12,82,98,4.76
442,Simpang,ID,2022-02-03 23:20:51,-1.2667,104.0833,73.56,97,77,0.92
443,Gizo,SB,2022-02-03 23:20:51,-8.103,156.8419,79.39,84,100,14.83
444,Comodoro Rivadavia,AR,2022-02-03 23:17:55,-45.8667,-67.5,62.46,88,0,9.22
445,The Valley,AI,2022-02-03 23:20:52,18.217,-63.0578,78.66,78,20,4.61
446,Dafeng,CN,2022-02-03 23:20:52,23.4517,108.5881,44.28,79,0,5.39
447,Bathsheba,BB,2022-02-03 23:20:52,13.2167,-59.5167,77.61,65,20,13.8
448,Namibe,AO,2022-02-03 23:20:53,-15.1961,12.1522,72.7,74,1,7.05
449,Atchison,US,2022-02-03 23:20:53,39.563,-95.1216,20.32,58,54,10.92
450,Saint George,US,2022-02-03 23:20:54,37.1041,-113.5841,48.79,21,0,10.0
451,Barcelona,ES,2022-02-03 23:20:07,41.3888,2.159,55.98,81,20,1.01
452,Lianzhou,CN,2022-02-03 23:51:49,24.7811,112.3825,38.23,91,40,3.62
453,Camalu,MX,2022-02-03 23:51:50,30.85,-116.0667,60.28,43,0,7.25
454,Ereymentau,KZ,2022-02-03 23:51:50,51.6199,73.1033,5.59,81,5,5.99
455,Sampit,ID,2022-02-03 23:51:51,-2.5333,112.95,75.42,93,100,1.19
456,Gonaives,HT,2022-02-03 23:51:51,19.45,-72.6833,75.76,79,72,10.31
457,Cabo San Lucas,MX,2022-02-03 23:51:52,22.8909,-109.9124,73.94,51,40,1.99
458,Banjarmasin,ID,2022-02-03 23:51:52,-3.3244,114.591,77.14,87,100,1.61
459,Tanabe,JP,2022-02-03 23:51:53,33.7333,135.3667,40.93,56,40,5.99
460,Faya,SA,2022-02-03 23:51:53,18.3851,42.4509,57.31,66,35,4.41
461,Marystown,CA,2022-02-03 23:51:54,47.1666,-55.1483,37.85,100,100,8.99
462,Beringovskiy,RU,2022-02-03 23:51:54,63.05,179.3167,0.97,77,98,19.62
463,Longuenesse,FR,2022-02-03 23:51:54,50.734,2.2352,47.62,85,96,11.81
464,Bom Jesus,BR,2022-02-03 23:51:55,-9.0744,-44.3586,77.07,67,90,0.87
465,At-Bashi,KG,2022-02-03 23:51:55,41.1702,75.8106,-3.46,77,56,3.27
466,Jieshi,CN,2022-02-03 23:51:55,22.8134,115.8257,51.94,77,89,9.31
467,Sangar,RU,2022-02-03 23:51:56,63.9242,127.4739,-25.89,99,100,2.44
468,Mangrol,IN,2022-02-03 23:51:56,21.1167,70.1167,63.07,50,2,7.36
469,Port Hawkesbury,CA,2022-02-03 23:51:56,45.6169,-61.3485,42.58,98,100,1.99
470,Nhulunbuy,AU,2022-02-03 23:51:57,-12.2333,136.7667,84.06,78,99,14.94
471,Quatre Cocos,MU,2022-02-03 23:51:57,-20.2078,57.7625,80.71,90,100,21.9
472,Longyan,CN,2022-02-03 23:50:23,25.1072,117.0225,45.41,94,100,3.33
473,Ankazoabo,MG,2022-02-03 23:51:58,-22.2833,44.5167,72.39,63,0,4.16
474,Anloga,GH,2022-02-03 23:51:59,5.7947,0.8973,82.62,81,2,8.77
475,Buala,SB,2022-02-03 23:51:59,-8.145,159.5921,76.6,91,100,10.47
476,Deputatskiy,RU,2022-02-03 23:49:16,69.3,139.9,-25.62,97,96,2.35
477,Sinnamary,GF,2022-02-03 23:50:42,5.3833,-52.95,76.26,90,83,10.31
478,Carnarvon,AU,2022-02-03 23:52:00,-24.8667,113.6333,80.67,78,28,8.05
479,Manzhouli,CN,2022-02-03 23:52:00,49.6,117.4333,-16.15,94,7,7.23
480,Leh,IN,2022-02-03 23:52:00,34.1667,77.5833,5.86,96,100,1.97
481,Timizart,DZ,2022-02-03 23:52:01,36.8,4.2667,55.26,39,86,7.94
482,Athabasca,CA,2022-02-03 23:52:01,54.7169,-113.2854,-4.18,92,91,3.27
483,Komsomolskiy,UZ,2022-02-03 23:52:02,40.4272,71.7189,33.22,80,6,6.91
484,Niksar,TR,2022-02-03 23:52:02,40.5917,36.9517,40.64,89,100,4.25
485,Kidal,ML,2022-02-03 23:52:02,18.4411,1.4078,60.51,14,5,14.25
486,Sao Filipe,CV,2022-02-03 23:52:03,14.8961,-24.4956,74.14,72,0,7.25
487,Escanaba,US,2022-02-03 23:52:03,45.7453,-87.0646,12.51,66,75,5.75
488,Mecca,SA,2022-02-03 23:48:15,21.4267,39.8261,71.78,85,61,4.25
489,Shieli,KZ,2022-02-03 23:52:04,44.1667,66.75,26.51,83,10,5.55
490,Kapit,MY,2022-02-03 23:52:04,2.0167,112.9333,74.14,99,100,0.81
491,Cururupu,BR,2022-02-03 23:52:05,-1.8283,-44.8683,76.03,91,85,3.53
492,Mana,GF,2022-02-03 23:52:05,5.6592,-53.7767,75.99,90,26,9.66
493,Ojuelos De Jalisco,MX,2022-02-03 23:52:06,21.8667,-101.5833,63.93,25,36,18.92
494,Kalabo,ZM,2022-02-03 23:52:06,-14.97,22.6814,66.58,95,100,1.19
495,Rampura,IN,2022-02-03 23:52:06,30.25,75.2333,48.2,97,89,5.84
496,Faanui,PF,2022-02-03 23:52:07,-16.4833,-151.75,81.07,71,52,16.42
497,Sept-Iles,CA,2022-02-03 23:49:59,50.2001,-66.3821,8.06,57,75,11.99
498,Xiangxiang,CN,2022-02-03 23:52:07,27.7333,112.5333,37.9,88,40,3.33
499,Umm Kaddadah,SD,2022-02-04 00:09:21,13.6017,26.6876,68.85,17,11,18.19
500,Mehamn,NO,2022-02-04 00:09:22,71.0357,27.8492,21.18,79,100,12.86
501,Taoudenni,ML,2022-02-04 00:09:22,22.6783,-3.9836,64.26,20,65,11.43
502,Ilulissat,GL,2022-02-04 00:09:24,69.2167,-51.1,19.42,49,100,23.02
503,Lakeside,US,2022-02-04 00:09:24,30.13,-81.7682,72.41,71,40,5.75
504,Wamba,NG,2022-02-04 00:09:19,8.9333,8.6,70.77,17,29,4.0
505,Kurumkan,RU,2022-02-04 00:09:25,54.3,110.3,-14.22,97,97,2.48
506,Buenos Aires,AR,2022-02-04 00:09:09,-34.6132,-58.3772,73.99,85,75,12.66
507,Grand Gaube,MU,2022-02-04 00:09:25,-20.0064,57.6608,80.38,84,100,11.99
508,Khuzhir,RU,2022-02-04 00:09:26,53.1939,107.3397,3.54,93,90,3.85
509,Acarau,BR,2022-02-04 00:09:26,-2.8856,-40.12,79.99,80,59,14.25
510,Conceicao Do Araguaia,BR,2022-02-04 00:09:27,-8.2578,-49.2647,74.71,92,13,4.09
511,Lata,PT,2022-02-04 00:09:28,40.1629,-8.3327,49.08,94,100,0.6
512,Srednekolymsk,RU,2022-02-04 00:09:29,67.45,153.6833,-36.53,100,68,1.57
513,Puka,EE,2022-02-04 00:09:30,58.0559,26.2436,11.44,100,93,3.22
514,Yulara,AU,2022-02-04 00:08:46,-25.2406,130.9889,72.09,32,41,20.22
515,Uige,AO,2022-02-04 00:09:30,-7.6087,15.0613,66.02,94,100,0.74
516,Pangody,RU,2022-02-04 00:09:31,65.85,74.4859,2.91,98,99,5.79
517,Inyonga,TZ,2022-02-04 00:09:32,-6.7167,32.0667,65.17,93,100,4.47
518,Prince Albert,CA,2022-02-04 00:08:49,53.2001,-105.7677,-12.12,90,88,6.4
519,Matara,LK,2022-02-04 00:09:32,5.9485,80.5353,71.92,89,2,4.43
520,Yamada,JP,2022-02-04 00:09:33,39.4667,141.95,31.87,47,10,3.62
521,Gladstone,AU,2022-02-04 00:09:34,-23.85,151.25,80.53,65,100,12.66
522,Avera,US,2022-02-04 00:09:36,33.194,-82.5271,72.72,63,100,13.04
523,Poya,NC,2022-02-04 00:09:36,-21.35,165.15,83.84,75,93,4.74
524,Winnemucca,US,2022-02-04 00:09:36,40.973,-117.7357,42.85,36,0,10.36
525,Jaguey Grande,CU,2022-02-04 00:09:37,22.5269,-81.1286,74.05,68,59,6.85
526,Biak,ID,2022-02-04 00:09:37,-0.9131,122.8766,80.11,68,100,2.33
527,Flin Flon,CA,2022-02-04 00:09:37,54.7682,-101.865,-16.87,95,58,3.78
528,Praia,CV,2022-02-04 00:09:38,14.9215,-23.5087,71.15,81,0,12.01
529,Marsh Harbour,BS,2022-02-04 00:11:31,26.5412,-77.0636,73.38,67,52,18.9
530,Kamenka,RU,2022-02-04 00:11:32,51.3223,42.7678,31.75,100,100,4.16
531,Tilichiki,RU,2022-02-04 00:11:32,60.4667,166.1,2.98,80,100,10.78
532,San Isidro,PE,2022-02-04 00:11:32,-12.1167,-77.05,71.51,77,0,3.0
533,Wajid,SO,2022-02-04 00:11:33,3.8093,43.2471,75.94,38,96,15.64
534,Monteagudo,BO,2022-02-04 00:11:33,-19.8167,-63.9833,69.04,88,63,1.61
535,Ancud,CL,2022-02-04 00:11:34,-41.8697,-73.8203,62.22,95,71,5.97
536,Gornopravdinsk,RU,2022-02-04 00:11:34,60.05,69.9,23.92,95,100,9.46
537,Qiongshan,CN,2022-02-04 00:11:34,20.0058,110.3542,62.06,89,100,10.98
538,Elkhart,US,2022-02-04 00:11:35,41.5823,-85.8344,20.08,84,100,14.97
539,Bichura,RU,2022-02-04 00:11:35,50.5881,107.6022,-9.47,99,41,2.71
540,Port Lincoln,AU,2022-02-04 00:11:36,-34.7333,135.8667,64.67,65,85,16.28
541,West Wendover,US,2022-02-04 00:11:36,40.7391,-114.0733,31.51,45,81,3.44
542,Labuan,MY,2022-02-04 00:09:19,5.2767,115.2417,78.96,79,83,7.02
543,Antofagasta,CL,2022-02-04 00:11:37,-23.65,-70.4,72.21,62,5,8.19
544,Kaitangata,NZ,2022-02-04 00:12:38,-46.2817,169.8464,48.49,96,100,1.34
545,Carauari,BR,2022-02-04 00:12:38,-4.8828,-66.8958,74.39,96,77,2.84
546,Reforma,MX,2022-02-04 00:12:39,18.1,-91.0167,81.41,66,3,4.72
547,Makakilo City,US,2022-02-04 00:12:39,21.3469,-158.0858,80.92,43,0,13.8
548,Baruun-Urt,MN,2022-02-04 00:12:40,46.6806,113.2792,-12.66,94,4,6.08
549,Heiligenhafen,DE,2022-02-04 00:12:40,54.3667,10.9833,43.05,93,100,16.26
550,Nguruka,TZ,2022-02-04 00:12:41,-5.1092,31.0419,65.03,95,100,3.29
551,Potosi,BO,2022-02-04 00:12:41,-19.5836,-65.7531,42.06,83,100,2.44
552,Huarmey,PE,2022-02-04 00:12:41,-10.0681,-78.1522,72.81,77,25,9.1
553,Launceston,AU,2022-02-04 00:12:42,-41.45,147.1667,68.61,43,0,4.0
554,Fomboni,KM,2022-02-04 00:12:43,-12.28,43.7425,82.47,76,80,9.82
555,Ankang,CN,2022-02-04 00:12:43,32.68,109.0172,35.17,69,76,2.89
556,Karasburg,NA,2022-02-04 00:12:43,-28.0167,18.75,74.44,38,32,6.82
557,Urdoma,RU,2022-02-04 00:12:44,61.7533,48.5442,10.99,98,97,3.4
558,Kuusamo,FI,2022-02-04 00:12:44,65.9667,29.1833,-11.16,77,99,1.14
559,Nabire,ID,2022-02-04 00:12:44,-3.3667,135.4833,77.07,89,98,1.1
560,Mushie,CD,2022-02-04 00:12:45,-3.0167,16.9,70.97,92,100,2.53
561,Victoria,HK,2022-02-04 00:09:15,22.2855,114.1577,58.24,82,93,3.0
562,Neftcala,AZ,2022-02-04 00:12:45,39.3742,49.2472,48.61,60,22,3.85
563,Temiscaming,CA,2022-02-04 00:12:46,46.7212,-79.0971,4.48,88,100,6.33
564,Menongue,AO,2022-02-04 00:12:46,-14.6585,17.691,60.62,97,100,4.43
565,Severomuysk,RU,2022-02-04 00:12:48,56.1481,113.4267,-17.45,98,84,5.35
566,Sur,OM,2022-02-04 00:12:11,22.5667,59.5289,67.84,49,0,4.7
567,Guozhen,CN,2022-02-04 00:12:49,34.3659,107.359,30.74,68,13,2.98
568,Richards Bay,ZA,2022-02-04 00:12:49,-28.783,32.0377,77.29,92,72,6.44
569,Vung Tau,VN,2022-02-04 00:12:49,10.346,107.0843,76.14,82,42,12.5
570,Nishihara,JP,2022-02-04 00:12:50,26.1842,127.7558,62.26,88,75,6.91
571,Moyobamba,PE,2022-02-04 00:12:50,-6.05,-76.9667,67.37,96,87,1.61
572,Mount Isa,AU,2022-02-04 00:12:51,-20.7333,139.5,78.57,34,100,17.27
573,Mulchen,CL,2022-02-04 00:12:51,-37.7167,-72.2333,67.37,68,49,7.36
574,Guerrero Negro,MX,2022-02-04 00:09:56,27.9769,-114.0611,63.57,26,0,18.48
575,Saint-Leu,RE,2022-02-04 00:12:51,-21.15,55.2833,77.83,91,100,9.89
576,Dwarka,IN,2022-02-04 00:08:19,22.2394,68.9678,67.71,48,3,7.18
